timestamp,symbol,fundingInterval,fundingRate,fundingRateDaily
2016-11-11T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0012129999999999999,0.003639
2016-11-11T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.001666,0.004998
2016-11-11T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.001202,0.003606
2016-11-12T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000162,0.000486
2016-11-12T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000175,0.000525
2016-11-12T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000139,0.00041699999999999994
2016-11-13T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000113,0.000339
2016-11-13T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00011,0.00033
2016-11-13T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00011,0.00033
2016-11-14T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00011,0.00033
2016-11-14T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000111,0.000333
2016-11-14T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000111,0.000333
2016-11-15T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000331,0.000993
2016-11-15T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000205,0.000615
2016-11-15T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000281,0.000843
2016-11-16T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000141,0.00042300000000000004
2016-11-16T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000259,0.000777
2016-11-16T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000264,0.0007920000000000001
2016-11-17T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00375,0.01125
2016-11-17T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00375,0.01125
2016-11-17T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00314,0.00942
2016-11-18T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.001242,0.003726
2016-11-18T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.001496,0.004488
2016-11-18T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.001417,0.0042510000000000004
2016-11-19T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0007669999999999999,0.0023009999999999997
2016-11-19T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.002356,0.007068
2016-11-19T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000294,0.000882
2016-11-20T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-5.999999999999994e-05,-0.00017999999999999982
2016-11-20T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00026,0.0007799999999999999
2016-11-20T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00027,0.00081
2016-11-21T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,5.000000000000013e-06,1.500000000000004e-05
2016-11-21T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000267,-0.000801
2016-11-21T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000273,0.0008190000000000001
2016-11-22T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.00010599999999999997,-0.0003179999999999999
2016-11-22T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.00024299999999999994,-0.0007289999999999998
2016-11-22T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000291,0.0008730000000000001
2016-11-23T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000229,0.000687
2016-11-23T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.001307,0.003921
2016-11-23T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00114,0.00342
2016-11-24T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000302,0.0009060000000000001
2016-11-24T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000306,0.000918
2016-11-24T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00031,0.00093
2016-11-25T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.001222,-0.003666
2016-11-25T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000346,0.001038
2016-11-25T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000375,0.0011250000000000001
2016-11-26T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.0013210000000000001,-0.003963
2016-11-26T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000404,-0.001212
2016-11-26T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00041,0.00123
2016-11-27T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000464,0.001392
2016-11-27T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,3.700000000000003e-05,0.0001110000000000001
2016-11-27T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00026500000000000004,0.0007950000000000001
2016-11-28T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000274,0.000822
2016-11-28T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00025600000000000004,0.0007680000000000001
2016-11-28T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000299,0.000897
2016-11-29T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000497,-0.0014910000000000001
2016-11-29T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.00023700000000000001,-0.000711
2016-11-29T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000316,0.000948
2016-11-30T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.0007489999999999999,-0.002247
2016-11-30T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-6.400000000000004e-05,-0.0001920000000000001
2016-11-30T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000357,0.001071
2016-12-01T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000321,0.000963
2016-12-01T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000313,0.0009390000000000001
2016-12-01T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000362,0.0010860000000000002
2016-12-02T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.001303,0.003908999999999999
2016-12-02T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.001023,0.003069
2016-12-02T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.001222,0.003666
2016-12-03T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000554,0.001662
2016-12-03T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0008990000000000001,0.002697
2016-12-03T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000349,0.0010470000000000002
2016-12-04T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000332,0.000996
2016-12-04T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000352,0.001056
2016-12-04T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0007849999999999999,0.0023549999999999995
2016-12-05T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000997,0.002991
2016-12-05T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.002658,0.007974
2016-12-05T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000869,0.002607
2016-12-06T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000284,0.0008520000000000001
2016-12-06T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000706,0.002118
2016-12-06T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00021,0.00063
2016-12-07T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.001011,-0.003033
2016-12-07T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,6.000000000000037e-06,1.8000000000000112e-05
2016-12-07T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00014,0.00041999999999999996
2016-12-08T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000255,-0.0007650000000000001
2016-12-08T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000584,-0.001752
2016-12-08T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000364,-0.001092
2016-12-09T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,9.6e-05,0.000288
2016-12-09T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,9.1e-05,0.000273
2016-12-09T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,9.8e-05,0.000294
2016-12-10T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,8.8e-05,0.000264
2016-12-10T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,7.7e-05,0.000231
2016-12-10T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00030000000000000003,0.0009000000000000001
2016-12-11T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.001261,0.003783
2016-12-11T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00019099999999999998,0.0005729999999999999
2016-12-11T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,2.5e-05,7.500000000000001e-05
2016-12-12T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,2.5e-05,7.500000000000001e-05
2016-12-12T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,2.4e-05,7.2e-05
2016-12-12T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,6e-06,1.8e-05
2016-12-13T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00015899999999999996,0.0004769999999999999
2016-12-13T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.001098,0.003294
2016-12-13T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000688,0.002064
2016-12-14T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000401,-0.001203
2016-12-14T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-3.0999999999999995e-05,-9.299999999999998e-05
2016-12-14T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,3.4e-05,0.000102
2016-12-15T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000992,-0.0029760000000000003
2016-12-15T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,7.7e-05,0.000231
2016-12-15T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000536,0.001608
2016-12-16T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00027399999999999994,0.0008219999999999998
2016-12-16T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.001047,0.0031409999999999997
2016-12-16T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.001102,0.003306
2016-12-17T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000109,0.00032700000000000003
2016-12-17T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000129,0.000387
2016-12-17T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000158,0.000474
2016-12-18T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000138,0.000414
2016-12-18T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00018000000000000004,0.0005400000000000001
2016-12-18T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000137,0.000411
2016-12-19T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000593,-0.001779
2016-12-19T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003
2016-12-19T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-1.3e-05,-3.9e-05
2016-12-20T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,6.2e-05,0.00018600000000000002
2016-12-20T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000105,0.000315
2016-12-20T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000312,-0.000936
2016-12-21T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000139,0.00041699999999999994
2016-12-21T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0006360000000000001,0.0019080000000000002
2016-12-21T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,5.2e-05,0.000156
2016-12-22T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0004909999999999999,0.0014729999999999997
2016-12-22T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0016979999999999999,0.005094
2016-12-22T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.001735,0.0052049999999999996
2016-12-23T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.001295,0.0038849999999999996
2016-12-23T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.001265,0.003795
2016-12-23T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.001353,0.004059
2016-12-24T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.001264,0.003792
2016-12-24T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00375,0.01125
2016-12-24T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.002148,0.006444
2016-12-25T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,3e-05,9e-05
2016-12-25T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.001167,-0.003501
2016-12-25T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000285,0.000855
2016-12-26T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000616,0.001848
2016-12-26T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.002335,0.007004999999999999
2016-12-26T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0016619999999999998,0.004985999999999999
2016-12-27T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0012309999999999999,0.0036929999999999997
2016-12-27T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0016879999999999998,0.005063999999999999
2016-12-27T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.002376,0.007128000000000001
2016-12-28T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00375,0.01125
2016-12-28T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.003336,0.010008
2016-12-28T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00020600000000000002,0.0006180000000000001
2016-12-29T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.00028299999999999994,-0.0008489999999999998
2016-12-29T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,5.5000000000000036e-05,0.0001650000000000001
2016-12-29T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000107,0.000321
2016-12-30T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.001657,-0.004971
2016-12-30T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.001225,0.003675
2016-12-30T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00014199999999999998,0.00042599999999999995
2016-12-31T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00011,0.00033
2016-12-31T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.0009710000000000001,-0.0029130000000000002
2016-12-31T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000402,-0.001206
2017-01-01T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.001,0.003
2017-01-01T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000982,0.002946
2017-01-01T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.001365,0.004095
2017-01-02T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.002787,0.008361
2017-01-02T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0008290000000000001,0.0024870000000000005
2017-01-02T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.002059,0.006177
2017-01-03T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000295,0.000885
2017-01-03T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.003163,0.009489000000000001
2017-01-03T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000598,0.001794
2017-01-04T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.0005059999999999999,-0.0015179999999999998
2017-01-04T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000997,0.002991
2017-01-04T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00375,0.01125
2017-01-05T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00375,0.01125
2017-01-05T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00375,0.01125
2017-01-05T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00375,0.01125
2017-01-06T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000446,0.001338
2017-01-06T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.00011099999999999999,-0.00033299999999999996
2017-01-06T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.001391,-0.0041730000000000005
2017-01-07T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.0009159999999999999,-0.0027479999999999996
2017-01-07T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00030500000000000004,0.0009150000000000001
2017-01-07T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.0006299999999999999,-0.0018899999999999998
2017-01-08T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00037,0.0011099999999999999
2017-01-08T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000521,0.001563
2017-01-08T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.001217,-0.0036509999999999997
2017-01-09T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.00038500000000000003,-0.0011550000000000002
2017-01-09T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.001023,-0.003069
2017-01-09T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.0006360000000000001,-0.0019080000000000002
2017-01-10T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00012199999999999998,0.00036599999999999995
2017-01-10T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000245,0.000735
2017-01-10T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000304,0.000912
2017-01-11T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000552,-0.001656
2017-01-11T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.00011499999999999998,-0.00034499999999999993
2017-01-11T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.002108,-0.006324
2017-01-12T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.00375,-0.01125
2017-01-12T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.001178,-0.003534
2017-01-12T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000114,0.000342
2017-01-13T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.0008489999999999999,-0.002547
2017-01-13T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.00375,-0.01125
2017-01-13T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0,0
2017-01-14T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000957,0.002871
2017-01-14T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00017199999999999995,0.0005159999999999999
2017-01-14T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000104,0.000312
2017-01-15T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000105,0.000315
2017-01-15T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.0019169999999999999,-0.005750999999999999
2017-01-15T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.002276,-0.006827999999999999
2017-01-16T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.001081,-0.003243
2017-01-16T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,8.8e-05,0.000264
2017-01-16T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.001728,0.005183999999999999
2017-01-17T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00036899999999999997,0.001107
2017-01-17T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000141,0.00042300000000000004
2017-01-17T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00018400000000000003,0.0005520000000000001
2017-01-18T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000116,0.000348
2017-01-18T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00031899999999999995,0.0009569999999999998
2017-01-18T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000989,-0.002967
2017-01-19T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.003045,-0.009135
2017-01-19T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.001597,-0.004791
2017-01-19T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000745,0.002235
2017-01-20T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,7.2e-05,0.000216
2017-01-20T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000267,-0.000801
2017-01-20T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,9e-05,0.00027
2017-01-21T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00066,0.00198
2017-01-21T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0009809999999999999,0.0029429999999999994
2017-01-21T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.001098,0.003294
2017-01-22T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.001428,0.004284
2017-01-22T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.001689,0.005067
2017-01-22T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000456,-0.001368
2017-01-23T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.001139,-0.003417
2017-01-23T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.001026,-0.003078
2017-01-23T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.001402,-0.004206
2017-01-24T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.00038500000000000003,-0.0011550000000000002
2017-01-24T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.002586,-0.007758000000000001
2017-01-24T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.002883,-0.008649
2017-01-25T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.002498,-0.007493999999999999
2017-01-25T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.00228,-0.00684
2017-01-25T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.002098,-0.006294
2017-01-26T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.001826,-0.005478
2017-01-26T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,4e-06,1.2e-05
2017-01-26T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-6.599999999999998e-05,-0.00019799999999999993
2017-01-27T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,9.000000000000002e-06,2.7000000000000006e-05
2017-01-27T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-1.500000000000004e-05,-4.500000000000012e-05
2017-01-27T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000621,-0.001863
2017-01-28T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.0007650000000000001,-0.002295
2017-01-28T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000469,-0.001407
2017-01-28T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-6.499999999999995e-05,-0.00019499999999999986
2017-01-29T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,8e-05,0.00024000000000000003
2017-01-29T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,8.5e-05,0.000255
2017-01-29T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,7.200000000000002e-05,0.00021600000000000005
2017-01-30T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000156,-0.000468
2017-01-30T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000106,0.00031800000000000003
2017-01-30T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000259,-0.000777
2017-01-31T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.0005549999999999999,-0.0016649999999999998
2017-01-31T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.001333,-0.003999
2017-01-31T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,5.3e-05,0.00015900000000000002
2017-02-01T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0007099999999999999,0.00213
2017-02-01T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.001624,0.004872
2017-02-01T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00011,0.00033
2017-02-02T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.00017599999999999994,-0.0005279999999999998
2017-02-02T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000101,0.000303
2017-02-02T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000313,-0.0009390000000000001
2017-02-03T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,9.4e-05,0.00028199999999999997
2017-02-03T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,7.8e-05,0.000234
